Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,FLUX,SMEARING,MCIC,Path
84,image000050.fits,EXPTIME_0.0,000050,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:46:58,0.0,10700,0.0,0,50,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,832.438810489062,832.9386627282491,0.0229579507008566,0.01375000000007276,0.0,832.0,832.1685741904301,6.386495868618032,59.672461720569224,13.158949442372117,9.733234082559958,6.386495868618032,0.591324359531086,1.0429591836734744,0.0,0.0,0.0,826,952,832.0204999999994,38.90674246891633,705.3975308283773,0.01,inf,0.011593387998091977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000050.fits
85,image000051.fits,EXPTIME_0.0,000051,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:07,0.0,10700,0.0,0,51,20,0,1,800,06/30/23,18:46:11,32.639350,-157.137924,-162.720718,-96.146606,OBJECT,832.2415178903893,832.5730279269602,0.0,-0.011249999999904503,0.0,832.0,831.9528697438376,6.060108001934989,11.468503026059068,13.654524188344284,9.204600794587286,6.060108001934989,0.35215154146760597,0.9031632653061479,0.0,0.0,0.0,826,948,832.0204999999994,39.22472795860654,683.2855560168422,0.01,inf,0.010379705344282435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000051.fits
86,image000052.fits,EXPTIME_0.0,000052,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:16,0.0,10700,0.0,0,52,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,832.0433759102282,832.3735574650913,-0.016916384726869182,0.029999999999972715,0.0,831.0,831.770694780087,6.213942392993209,11.275535737290577,13.017222579086116,9.361774147956007,6.213942392993209,1.1656990881458569,1.6185714285713857,1.0,0.0,0.007865487196367841,826,948,831.0134999999996,39.085216479574754,681.2334720500961,0.01,inf,0.010922095624632741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000052.fits
87,image000053.fits,EXPTIME_0.0,000053,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:25,0.0,10700,0.0,0,53,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.8683815413041,832.2171471535983,-0.004108264862225042,-0.014999999999986358,0.0,831.0,831.5791239729338,5.908264472985763,11.38333890292191,13.756712646330703,9.430282602975801,5.908264472985763,1.0072297003907806,1.5001530612245233,0.0,0.0,0.0,826,949,831.0134999999996,39.22280170891311,689.2356974877866,0.01,inf,0.010820555457844999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000053.fits
88,image000054.fits,EXPTIME_0.0,000054,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:34,0.0,10700,0.0,0,54,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.6906885086565,832.0237900107411,0.0033832769453283618,0.02500000000009095,0.0,831.0,831.4054688255196,5.859882620073853,11.20335824033948,13.90119955472503,9.560935124732588,5.859882620073853,0.8299696048632086,1.310969387755108,0.0,0.0,0.0,826,947,831.0134999999996,38.84438906506381,709.1616754967204,0.01,inf,0.010810126582278479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000054.fits
89,image000055.fits,EXPTIME_0.0,000055,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:43,0.0,10700,0.0,0,55,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.5686623343852,831.8960386680989,0.0048332527792354085,-0.0049999999999954525,0.0,831.0,831.2848501691639,5.940246691282089,11.294776640860405,11.59172141542236,9.181829302183672,5.940246691282089,0.6651280937907131,1.0161224489795586,0.0,0.0,0.0,825,945,831.0204999999994,39.096290260450196,672.5346242865393,0.01,inf,0.010720809910153587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000055.fits
90,image000056.fits,EXPTIME_0.0,000056,230710.1222,13.31,230710.1222,2023-07-10T12:22:34,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:47:52,0.0,10700,0.0,0,56,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.4058604510385,831.7248361976369,-0.018366360560662542,-0.007499999999936335,0.0,831.0,831.1049649589173,5.674708884758464,11.097375838919113,13.910178986751431,9.220845551252507,5.674708884758464,0.5048805905340714,1.0764795918366872,0.0,0.0,0.0,825,946,831.0204999999994,38.917146365790416,677.5428671466927,0.01,inf,0.010342479716774345,831.10,38.454,1172.1,0.0013,0.4772,0.0141,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000056.fits
91,image000057.fits,EXPTIME_0.0,000057,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:01,0.0,10700,0.0,0,57,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.3046563196832,831.6069892588614,-0.012083131947861148,-0.017500000000040927,0.0,831.0,831.0187191880135,5.991212350245666,10.918200844894988,14.649502714046179,8.997923179863989,5.991212350245666,0.401812852800731,1.0290816326530603,0.0,0.0,0.0,825,944,831.0204999999994,39.291320165733666,698.7696342643635,0.01,inf,0.010336970859815322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000057.fits
92,image000058.fits,EXPTIME_0.0,000058,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:10,0.0,10700,0.0,0,58,20,0,1,800,06/30/23,18:47:10,32.636772,-157.150054,-162.715270,-96.129104,OBJECT,831.1774675081592,831.4903378088077,-0.0033832769454420486,-0.018749999999954525,0.0,831.0,830.8856500724988,5.980376357537407,11.159715129230879,12.688031411430988,9.201812314964206,5.980376357537407,0.28455709943557395,0.831326530612273,0.0,0.0,0.0,825,944,831.0204999999994,38.952841886776646,692.1771854387084,0.01,inf,0.010454210531224728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000058.fits
93,image000059.fits,EXPTIME_0.0,000059,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:19,0.0,10700,0.0,0,59,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,831.0742456860855,831.3910424274973,-0.015949734171044838,0.014999999999986358,0.0,831.0,830.772723537941,5.74972257102231,11.187744531867775,11.351370900205659,9.35424469197866,5.74972257102231,0.17485019539731184,0.43336734693878043,0.0,0.0,0.0,825,945,830.0134999999996,39.24994496351718,678.6202825335168,0.01,inf,0.010919401624785639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000059.fits
94,image000060.fits,EXPTIME_0.0,000060,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:28,0.0,10700,0.0,0,60,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,830.9494504001036,831.2568850698174,0.009666505558243443,-0.007500000000050022,0.0,830.0,830.6652090381828,6.001082295635539,10.984450945999644,11.075270629203603,8.966096300499716,6.001082295635539,1.042099435518935,1.3830102040816428,0.0,0.0,0.0,825,943,830.0134999999996,39.03686282771168,662.0572659990195,0.01,inf,0.010682268792904957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000060.fits
95,image000061.fits,EXPTIME_0.0,000061,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:37,0.0,10700,0.0,0,61,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,830.8739178760364,831.2437857142858,-0.010391493475140123,0.023749999999949978,0.0,830.0,830.5943136781053,5.834020534926524,26.81837402983113,11.895826093924414,49.95164215223599,5.834020534926524,1.1487125488492893,1.3133673469387759,0.0,0.0,0.0,825,946,830.0134999999996,39.29685077466847,674.5524397582975,0.01,inf,0.01074608330912744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000061.fits
96,image000062.fits,EXPTIME_0.0,000062,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:45,0.0,10700,0.0,0,62,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,830.7631022806006,831.1546106337272,-0.0019333011116486887,0.002499999999940883,0.0,830.0,830.4668064282262,5.762058838910067,38.23715860288784,14.214765582242318,9.199101199474029,5.762058838910067,0.8587168910116816,1.5508163265305939,0.0,0.0,0.0,825,945,830.0134999999996,38.9616562516042,677.8891976842754,0.01,inf,0.01090063117332683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000062.fits
97,image000063.fits,EXPTIME_0.0,000063,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:48:54,0.0,10700,0.0,0,63,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,830.6917623650645,830.9678088077336,0.016433059449013854,0.01999999999998181,0.0,830.0,830.3929893668438,5.431117372720981,10.807503620690747,13.626429633088115,9.191398006360286,5.431117372720981,0.7588601823707677,1.3264795918366872,0.0,0.0,0.0,825,938,830.0134999999996,39.34444055734132,667.1142767480244,0.01,inf,0.010131831057979553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000063.fits
98,image000064.fits,EXPTIME_0.0,000064,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:03,0.0,10700,0.0,0,64,20,0,1,800,06/30/23,18:48:11,32.625415,-157.149536,-162.739746,-96.141815,OBJECT,830.6279498873885,830.956619226638,0.007249879168739426,-0.00874999999996362,0.0,830.0,830.3376619139681,5.7310797544625105,24.628210629629947,12.06340364121895,9.587098130763955,5.7310797544625105,0.7417607468519236,1.115867346938785,0.0,0.0,0.0,825,943,830.0134999999996,39.00530840466435,671.4830648831257,0.01,inf,0.010141144586259684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000064.fits
99,image000065.fits,EXPTIME_0.0,000065,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:49:12,0.0,10700,0.0,0,65,20,0,1,800,06/30/23,18:49:10,32.656898,-157.162078,-162.714965,-96.127960,OBJECT,830.575206888537,831.1093335123524,0.015466408893075823,-0.0012500000000272848,0.0,830.0,830.2713641855969,5.5592374064366314,72.54500557616346,11.445566310654758,136.3707386460809,5.5592374064366314,1.4906925749022548,0.9146938775510307,0.0,0.0,0.0,824,946,830.0204999999994,39.357552864689985,693.2641721025847,0.01,inf,0.009903958385520207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000065.fits
100,image000092.fits,EXPTIME_0.0,000092,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:53:20,0.0,10700,0.0,0,92,3,0,1,800,06/30/23,18:53:11,32.720115,-157.155578,-162.741943,-96.131652,OBJECT,831.2473028486793,831.4567287862513,0.00024166263892766437,0.002499999999940883,0.0,831.0,830.9151474142097,5.2900324521338815,9.940239089980201,12.386869275391891,8.097265458782351,5.2900324521338815,0.4830112896222545,0.7004081632652515,0.0,0.0,0.0,825,932,831.0204999999994,39.18388558020878,628.1705614701251,0.01,inf,0.009786743592647616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000092.fits
101,image000093.fits,EXPTIME_0.0,000093,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:53:29,0.0,10700,0.0,0,93,3,0,1,800,06/30/23,18:53:11,32.720115,-157.155578,-162.741943,-96.131652,OBJECT,830.8907254362086,833.2178625134264,0.008458192363491435,-0.015000000000100044,0.0,830.0,830.6479664088932,5.867098305769454,188.06850497585242,11.495393474197128,8.255792544765843,5.867098305769454,0.9495722970038969,1.3415306122449238,0.0,0.0,0.0,825,1002,830.0134999999996,39.36335063793688,692.1142958147079,0.01,inf,0.01345764107538544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000093.fits
102,image000094.fits,EXPTIME_0.0,000094,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:53:38,0.0,10700,0.0,0,94,3,0,1,800,06/30/23,18:53:11,32.720115,-157.155578,-162.741943,-96.131652,OBJECT,830.6155968148341,830.8205381310419,0.0026582890286590555,-0.014999999999986358,0.0,830.0,830.3130280328661,5.50584714144745,9.802851997947272,12.993196974380716,8.453506033903796,5.50584714144745,0.6676986539296195,1.2741326530612014,0.0,0.0,0.0,825,930,830.0134999999996,38.97118592190082,596.101226992799,0.01,inf,0.00975479112008879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_0.0/image000094.fits
103,image000140.fits,EXPTIME_100.0,000140,230710.1313,13.31,230710.1313,2023-07-10T13:13:56,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:27:35,100.0,10700,0.0,0,140,3,0,1,800,06/30/23,19:27:11,32.784877,-157.276885,-162.876495,-96.148666,OBJECT,945.0904249356456,950.7246063372718,0.010391493475140123,0.0837500000000091,0.0,944.0,944.2997547124214,7.888116919351377,172.43377507987913,26.87107374262578,184.20438556181946,7.888116919351377,11.163712548849276,0.588571428571413,4.0,-3.0,3.363220390855288e-05,936,1293,943.0204999999994,58.06479531763727,1394.9689261352903,0.034243143027152693,1.232753148977497,0.03816158178690541,943.474,62.4166,1789.59,0.00136,0.03582,0.45818,0.02472,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0/image000140.fits
104,image000141.fits,EXPTIME_100.0,000141,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:29:24,100.0,10700,0.0,0,141,3,0,1,800,06/30/23,19:29:11,32.799072,-157.306427,-162.881805,-96.124435,OBJECT,945.2863102384954,950.7931213748658,0.010149830836098772,-0.012499999999931788,0.0,944.0,944.5019151764137,7.7730822920232985,165.32354710389322,23.614374562206418,207.67822042263705,7.7730822920232985,11.782967867998309,0.2244897959183163,4.0,-3.0,3.6587317617038566e-05,936,1295,943.9744999999994,57.231914004433065,1403.5577456260305,0.03388548630512947,1.2198775069846608,0.036967355096602275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0/image000141.fits
105,image000142.fits,EXPTIME_100.0,000142,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:31:13,100.0,10700,0.0,0,142,3,0,1,800,06/30/23,19:31:10,32.829261,-157.282012,-162.893035,-96.145111,OBJECT,945.3117528001042,953.6174822771213,0.011599806669892132,0.04750000000001364,0.0,944.0,944.5916312228129,8.13579017230076,271.0189124622123,23.633674712681117,274.7734618421873,8.13579017230076,13.411350412505385,0.26693877551019796,4.0,-3.0,1.3614472014851682e-05,936,1394,943.9744999999994,57.21617974889638,1392.7850815900601,0.028036362207751638,1.009309039479059,0.03927648234510326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_100.0/image000142.fits
106,image000116.fits,EXPTIME_20.0,000116,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:00:28,20.0,10700,0.0,0,116,3,0,1,800,06/30/23,19:00:10,32.739723,-157.198547,-162.783859,-96.120086,OBJECT,898.6776818047356,899.7849146079484,0.00604156597387373,0.019999999999868123,0.0,898.0,897.9440200579991,6.59175850696869,51.40556658444793,14.05491883203728,82.10516653295115,6.59175850696869,5.87837820234472,-3.181887755102025,4.0,-4.0,0.0,889,1065,896.9744999999994,72.52339896560886,984.5550746635962,0.012489188290155644,2.248053892228016,0.012278431931651172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0/image000116.fits
107,image000117.fits,EXPTIME_20.0,000117,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:00:56,20.0,10700,0.0,0,117,3,0,1,800,06/30/23,19:00:10,32.739723,-157.198547,-162.783859,-96.120086,OBJECT,900.6082373805576,902.0463984962406,0.00604156597387373,0.016250000000013642,0.0,899.0,899.8303612856453,6.400636118094714,100.04547244175872,14.68107347028125,97.60717068866853,6.400636118094714,6.875538428137247,-2.003214285714307,5.0,-4.0,9.990911711118259e-05,891,1071,898.9814999999994,71.76297023616124,965.369319027855,0.014219109333230808,2.5594396799815455,0.013622918054630251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0/image000117.fits
108,image000118.fits,EXPTIME_20.0,000118,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:01:25,20.0,10700,0.0,0,118,3,0,1,800,06/30/23,19:01:11,32.745658,-157.209228,-162.789611,-96.112594,OBJECT,901.9997231764593,903.4425767991407,0.009666505558243443,0.032500000000027285,0.0,901.0,901.2508264862253,6.714092725346967,100.76665967757393,13.970518624192323,86.7443570821983,6.714092725346967,6.0918584455058635,-2.7630612244897748,4.0,-4.0,0.0,892,1073,899.9744999999994,70.56103884025457,951.9269789332636,0.01341536761760768,2.414766171169382,0.013188523399702333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_20.0/image000118.fits
109,image000152.fits,EXPTIME_200.0,000152,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:01:09,200.0,10700,0.0,0,152,3,0,1,800,06/30/23,20:00:11,32.868480,-157.342788,-162.937805,-96.161544,OBJECT,955.7338382524001,966.1143963480129,0.02609956500714361,-0.08625000000006366,0.0,954.0,954.7135125664572,8.617147253416189,231.73907723509222,32.94706743223778,286.15284061843994,8.617147253416189,18.06467867998265,3.474591836734703,3.0,-2.0,1.8620933682125048e-05,947,1457,953.9744999999994,52.224177246170505,1700.2896074286668,0.05485493021136443,0.9873887438045597,0.06513124583610926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0/image000152.fits
110,image000153.fits,EXPTIME_200.0,000153,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:04:38,200.0,10700,0.0,0,153,3,0,1,800,06/30/23,20:04:10,32.824615,-157.337814,-162.956054,-96.173339,OBJECT,955.8278244007747,967.0086058002148,0.016191396810199876,-0.0012500000000272848,0.0,954.0,954.851799178347,8.926278403379227,263.91517474327765,493.36910210949225,360.9791889826328,8.926278403379227,20.49264220581847,16.072857142857174,4.0,-2.0,1.4357250422263226e-05,947,1467,953.9744999999994,52.977686369323976,1690.6889624725018,0.05540702276186086,0.9973264097134955,0.06678623156060165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0/image000153.fits
111,image000154.fits,EXPTIME_200.0,000154,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:08:07,200.0,10700,0.0,0,154,3,0,1,800,06/30/23,20:07:10,32.855838,-157.355529,-162.933303,-96.182678,OBJECT,955.8476092011899,967.2431895810956,-0.003624939584369713,-0.020000000000095497,0.0,954.0,954.8650954567424,9.310358525478847,271.75860892980654,33.727759279867854,288.18782492616026,9.310358525478847,18.20549934867563,3.2230102040816746,4.0,-2.0,1.3540458746925884e-05,947,1476,953.9744999999994,52.838178337372725,1680.2252974666571,0.055343570724075766,0.9961842730333638,0.06643721901990411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10700.0/EXPTIME_200.0/image000154.fits
